Country,Coach,player_pos,player_name,player_cap
Australia,Guus Hiddink,MF,Jason Culina,13
Australia,Guus Hiddink,DF,Tony Popovic,56
Australia,Guus Hiddink,DF,Brett Emerton,48
Australia,Guus Hiddink,MF,Josip Skoko,46
Australia,Guus Hiddink,FW,Mark Viduka,33
Australia,Guus Hiddink,FW,Harry Kewell,20
Australia,Guus Hiddink,DF,Stan Lazaridis,59
Australia,Guus Hiddink,GK,Ante Covic,1
Australia,Guus Hiddink,MF,Vince Grella,17
Australia,Guus Hiddink,MF,Scott Chipperfield,46
Australia,Guus Hiddink,FW,John Aloisi,41
Australia,Guus Hiddink,DF,Michael Beauchamp,2
Australia,Guus Hiddink,FW,Archie Thompson,20
Australia,Guus Hiddink,GK,Zeljko Kalac,52
Australia,Guus Hiddink,FW,Joshua Kennedy,1
Australia,Guus Hiddink,DF,Luke Wilkshire,8
Australia,Guus Hiddink,MF,Mile Sterjovski,22
Australia,Guus Hiddink,DF,Mark Milligan,1
Australia,Guus Hiddink,MF,Mark Bresciano,24
Brazil,Carlos Alberto Parreira,GK,Dida,86
Brazil,Carlos Alberto Parreira,DF,Cafu,138
Brazil,Carlos Alberto Parreira,DF,Lucio,50
Brazil,Carlos Alberto Parreira,DF,Juan,38
Brazil,Carlos Alberto Parreira,MF,Emerson,70
Brazil,Carlos Alberto Parreira,DF,Roberto Carlos,121
Brazil,Carlos Alberto Parreira,FW,Adriano,32
Brazil,Carlos Alberto Parreira,MF,Kaka,38
Brazil,Carlos Alberto Parreira,FW,Ronaldo,92
Brazil,Carlos Alberto Parreira,MF,Ronaldinho,63
Brazil,Carlos Alberto Parreira,MF,Ze Roberto,79
Brazil,Carlos Alberto Parreira,GK,Rogerio Ceni,15
Brazil,Carlos Alberto Parreira,DF,Cicinho,10
Brazil,Carlos Alberto Parreira,DF,Luisao,19
Brazil,Carlos Alberto Parreira,DF,Cris,16
Brazil,Carlos Alberto Parreira,DF,Gilberto,9
Brazil,Carlos Alberto Parreira,MF,Gilberto Silva,36
Brazil,Carlos Alberto Parreira,MF,Mineiro,2
Brazil,Carlos Alberto Parreira,MF,Juninho,37
Brazil,Carlos Alberto Parreira,MF,Ricardinho,19
Brazil,Carlos Alberto Parreira,FW,Fred,3
Brazil,Carlos Alberto Parreira,GK,Julio Cesar,11
Brazil,Carlos Alberto Parreira,FW,Robinho,23
Croatia,Zlatko Kranjcar,GK,Stipe Pletikosa,50
Croatia,Zlatko Kranjcar,MF,Darijo Srna,36
Croatia,Zlatko Kranjcar,DF,Josip Simunic,42
Croatia,Zlatko Kranjcar,DF,Robert Kovac,56
Croatia,Zlatko Kranjcar,DF,Igor Tudor,52
Croatia,Zlatko Kranjcar,MF,Jurica Vranjes,24
Croatia,Zlatko Kranjcar,DF,Dario Simic,80
Croatia,Zlatko Kranjcar,MF,Marko Babic,33
Croatia,Zlatko Kranjcar,FW,Dado Prso,29
Croatia,Zlatko Kranjcar,MF,Niko Kovac,58
Croatia,Zlatko Kranjcar,DF,Mario Tokic,28
Croatia,Zlatko Kranjcar,GK,Joey Didulica,4
Croatia,Zlatko Kranjcar,DF,Stjepan Tomas,48
Croatia,Zlatko Kranjcar,MF,Luka Modric,5
Croatia,Zlatko Kranjcar,MF,Ivan Leko,13
Croatia,Zlatko Kranjcar,MF,Jerko Leko,36
Croatia,Zlatko Kranjcar,FW,Ivan Klasnic,20
Croatia,Zlatko Kranjcar,FW,Ivica Olic,36
Croatia,Zlatko Kranjcar,MF,Niko Kranjcar,21
Croatia,Zlatko Kranjcar,MF,Anthony Seric,14
Croatia,Zlatko Kranjcar,FW,Bosko Balaban,27
Croatia,Zlatko Kranjcar,FW,Ivan Bosnjak,13
Croatia,Zlatko Kranjcar,GK,Tomislav Butina,28
Japan,Zico,GK,Seigo Narazaki,50
Japan,Zico,DF,Teruyuki Moniwa,8
Japan,Zico,DF,Yuichi Komano,8
Japan,Zico,MF,Yasuhito Endo,40
Japan,Zico,DF,Tsuneyasu Miyamoto,69
Japan,Zico,DF,Koji Nakata,55
Japan,Zico,MF,Hidetoshi Nakata,74
Japan,Zico,MF,Mitsuo Ogasawara,51
Japan,Zico,FW,Naohiro Takahara,41
Japan,Zico,MF,Shunsuke Nakamura,60
Japan,Zico,FW,Seiichiro Maki,10
Japan,Zico,GK,Yoichi Doi,4
Japan,Zico,FW,Atsushi Yanagisawa,56
Japan,Zico,DF,Alex,72
Japan,Zico,MF,Takashi Fukunishi,62
Japan,Zico,FW,Masashi Oguro,18
Japan,Zico,MF,Junichi Inamoto,63
Japan,Zico,MF,Shinji Ono,54
Japan,Zico,DF,Keisuke Tsuboi,33
Japan,Zico,FW,Keiji Tamada,39
Japan,Zico,DF,Akira Kaji,43
Japan,Zico,DF,Yuji Nakazawa,50
Japan,Zico,GK,Yoshikatsu Kawaguchi,89
France,Raymond Domenech,GK,Mickael Landreau,3
France,Raymond Domenech,DF,Jean-Alain Boumsong,19
France,Raymond Domenech,DF,Eric Abidal,8
France,Raymond Domenech,MF,Patrick Vieira,87
France,Raymond Domenech,DF,William Gallas,40
France,Raymond Domenech,MF,Claude Makelele,43
France,Raymond Domenech,MF,Florent Malouda,13
France,Raymond Domenech,MF,Vikash Dhorasoo,16
France,Raymond Domenech,FW,Sidney Govou,19
France,Raymond Domenech,MF,Zinedine Zidane,102
France,Raymond Domenech,FW,Sylvain Wiltord,80
France,Raymond Domenech,FW,Thierry Henry,78
France,Raymond Domenech,DF,Mikael Silvestre,39
France,Raymond Domenech,FW,Louis Saha,9
France,Raymond Domenech,DF,Lilian Thuram,114
France,Raymond Domenech,GK,Fabien Barthez,80
France,Raymond Domenech,DF,Gael Givet,11
France,Raymond Domenech,MF,Alou Diarra,9
France,Raymond Domenech,DF,Willy Sagnol,38
France,Raymond Domenech,FW,David Trezeguet,63
France,Raymond Domenech,DF,Pascal Chimbonda,1
France,Raymond Domenech,MF,Franck Ribery,3
France,Raymond Domenech,GK,Gregory Coupet,18
South Korea,Dick Advocaat,GK,Lee Woon-jae,97
South Korea,Dick Advocaat,DF,Kim Young-chul,12
South Korea,Dick Advocaat,DF,Kim Dong-jin,34
South Korea,Dick Advocaat,DF,Choi Jin-cheul,62
South Korea,Dick Advocaat,MF,Kim Nam-il,66
South Korea,Dick Advocaat,DF,Kim Jin-kyu,23
South Korea,Dick Advocaat,MF,Park Ji-sung,60
South Korea,Dick Advocaat,MF,Kim Do-heon,75
South Korea,Dick Advocaat,FW,Ahn Jung-hwan,61
South Korea,Dick Advocaat,FW,Park Chu-young,18
South Korea,Dick Advocaat,FW,Seol Ki-hyeon,67
South Korea,Dick Advocaat,DF,Lee Young-pyo,85
South Korea,Dick Advocaat,MF,Lee Eul-yong,47
South Korea,Dick Advocaat,FW,Lee Chun-soo,62
South Korea,Dick Advocaat,MF,Baek Ji-hoon,12
South Korea,Dick Advocaat,FW,Chung Kyung-ho,40
South Korea,Dick Advocaat,MF,Lee Ho,11
South Korea,Dick Advocaat,DF,Kim Sang-sik,42
South Korea,Dick Advocaat,FW,Cho Jae-jin,21
South Korea,Dick Advocaat,GK,Kim Yong-dae,15
South Korea,Dick Advocaat,GK,Kim Young-kwang,6
South Korea,Dick Advocaat,DF,Song Chong-gug,51
South Korea,Dick Advocaat,DF,Cho Won-hee,13
Switzerland,Kobi Kuhn,GK,Pascal Zuberbuhler,40
Switzerland,Kobi Kuhn,DF,Johan Djourou,2
Switzerland,Kobi Kuhn,DF,Ludovic Magnin,30
Switzerland,Kobi Kuhn,DF,Philippe Senderos,12
Switzerland,Kobi Kuhn,MF,Xavier Margairaz,3
Switzerland,Kobi Kuhn,MF,Johann Vogel,85
Switzerland,Kobi Kuhn,MF,Ricardo Cabanas,37
Switzerland,Kobi Kuhn,DF,Raphael Wicky,67
Switzerland,Kobi Kuhn,FW,Alexander Frei,45
Switzerland,Kobi Kuhn,FW,Daniel Gygax,22
Switzerland,Kobi Kuhn,FW,Marco Streller,10
Switzerland,Kobi Kuhn,GK,Diego Benaglio,1
Switzerland,Kobi Kuhn,DF,Stephane Grichting,6
Switzerland,Kobi Kuhn,MF,David Degen,3
Switzerland,Kobi Kuhn,MF,Blerim Dzemaili,3
Switzerland,Kobi Kuhn,MF,Tranquillo Barnetta,13
Switzerland,Kobi Kuhn,DF,Christoph Spycher,21
Switzerland,Kobi Kuhn,FW,Mauro Lustrinelli,5
Switzerland,Kobi Kuhn,MF,Valon Behrami,6
Switzerland,Kobi Kuhn,DF,Patrick Muller,64
Switzerland,Kobi Kuhn,GK,Fabio Coltorti,2
Switzerland,Kobi Kuhn,MF,Hakan Yakin,46
Switzerland,Kobi Kuhn,DF,Philipp Degen,15
Togo,Otto Pfister,GK,Ouro-Nimini Tchagnirou,9
Togo,Otto Pfister,DF,Dare Nibombe,16
Togo,Otto Pfister,DF,Jean-Paul Abalo,65
Togo,Otto Pfister,FW,Emmanuel Adebayor,29
Togo,Otto Pfister,DF,Massamasso Tchangai,34
Togo,Otto Pfister,MF,Yao Aziawonou,32
Togo,Otto Pfister,FW,Moustapha Salifou,34
Togo,Otto Pfister,MF,Kuami Agboh,4
Togo,Otto Pfister,MF,Thomas Dossevi,10
Togo,Otto Pfister,MF,Mamam Cherif Toure,39
Togo,Otto Pfister,FW,Robert Malm,1
Togo,Otto Pfister,DF,Eric Akoto,32
Togo,Otto Pfister,DF,Richmond Forson,8
Togo,Otto Pfister,MF,Adekambi Olufade,24
Togo,Otto Pfister,MF,Alaixys Romao,11
Togo,Otto Pfister,GK,Kossi Agassa,49
Togo,Otto Pfister,FW,Mohamed Kader,46
Togo,Otto Pfister,MF,Yao Junior Senaya,16
Togo,Otto Pfister,DF,Ludovic Assemoassa,5
Togo,Otto Pfister,FW,Affo Erassa,6
Togo,Otto Pfister,MF,Franck Atsou,13
Togo,Otto Pfister,GK,Kodjovi Obilale,0
Togo,Otto Pfister,DF,Assimiou Toure,1
Saudi Arabia,Marcos Paqueta,GK,Mohamed Al-Deayea,175
Saudi Arabia,Marcos Paqueta,DF,Ahmed Dokhi Al-Dosari,68
Saudi Arabia,Marcos Paqueta,DF,Redha Tukar,37
Saudi Arabia,Marcos Paqueta,DF,Hamad Al-Montashari,32
Saudi Arabia,Marcos Paqueta,DF,Naif Al-Qadi,28
Saudi Arabia,Marcos Paqueta,MF,Omar Al-Ghamdi,38
Saudi Arabia,Marcos Paqueta,MF,Mohammed Ameen,16
Saudi Arabia,Marcos Paqueta,MF,Mohammed Noor,63
Saudi Arabia,Marcos Paqueta,FW,Sami Al-Jaber,160
Saudi Arabia,Marcos Paqueta,MF,Mohammad Al-Shalhoub,48
Saudi Arabia,Marcos Paqueta,FW,Saad Al-Harthi,15
Saudi Arabia,Marcos Paqueta,DF,Abdulaziz Khathran,19
Saudi Arabia,Marcos Paqueta,DF,Hussein Sulaimani,97
Saudi Arabia,Marcos Paqueta,MF,Saud Khariri,34
Saudi Arabia,Marcos Paqueta,DF,Ahmed Al-Bahri,11
Saudi Arabia,Marcos Paqueta,MF,Khaled Aziz,14
Saudi Arabia,Marcos Paqueta,DF,Mohamed Al-Bishi,0
Saudi Arabia,Marcos Paqueta,MF,Nawaf Al-Temyat,56
Saudi Arabia,Marcos Paqueta,DF,Mohammad Massad,5
Saudi Arabia,Marcos Paqueta,FW,Yasser Al-Qahtani,45
Saudi Arabia,Marcos Paqueta,GK,Mabrouk Zaid,33
Saudi Arabia,Marcos Paqueta,GK,Mohammad Khouja,8
Saudi Arabia,Marcos Paqueta,FW,Malek Mouath,5
Spain,Luis Aragones,GK,Iker Casillas,58
Spain,Luis Aragones,DF,Michel Salgado,50
Spain,Luis Aragones,DF,Mariano Pernia,1
Spain,Luis Aragones,DF,Carlos Marchena,27
Spain,Luis Aragones,DF,Carles Puyol,47
Spain,Luis Aragones,MF,David Albelda,33
Spain,Luis Aragones,FW,Raul,95
Spain,Luis Aragones,MF,Xavi,36
Spain,Luis Aragones,FW,Fernando Torres,30
Spain,Luis Aragones,MF,Jose Antonio Reyes,19
Spain,Luis Aragones,MF,Luis Garcia,10
Spain,Luis Aragones,DF,Antonio Lopez,8
Spain,Luis Aragones,MF,Andres Iniesta,3
Spain,Luis Aragones,MF,Xabi Alonso,26
Spain,Luis Aragones,DF,Sergio Ramos,11
Spain,Luis Aragones,MF,Marcos Senna,3
Spain,Luis Aragones,MF,Joaquin,38
Spain,Luis Aragones,MF,Cesc Fabregas,4
Spain,Luis Aragones,GK,Santiago Canizares,45
Spain,Luis Aragones,DF,Juanito,15
Spain,Luis Aragones,FW,David Villa,8
Spain,Luis Aragones,DF,Pablo Ibanez,11
Spain,Luis Aragones,GK,Pepe Reina,3
Tunisia,Roger Lemerre,GK,Ali Boumnijel,48
Tunisia,Roger Lemerre,DF,Karim Essediri,7
Tunisia,Roger Lemerre,DF,Karim Haggui,26
Tunisia,Roger Lemerre,DF,Alaeddine Yahia,13
Tunisia,Roger Lemerre,FW,Ziad Jaziri,61
Tunisia,Roger Lemerre,DF,Hatem Trabelsi,56
Tunisia,Roger Lemerre,FW,Haykel Guemamdia,13
Tunisia,Roger Lemerre,MF,Mehdi Nafti,29
Tunisia,Roger Lemerre,FW,Yassine Chikhaoui,1
Tunisia,Roger Lemerre,MF,Kaies Ghodhbane,89
Tunisia,Roger Lemerre,FW,Francileudo Santos,28
Tunisia,Roger Lemerre,MF,Jawhar Mnari,37
Tunisia,Roger Lemerre,MF,Riadh Bouazizi,85
Tunisia,Roger Lemerre,MF,Adel Chedli,38
Tunisia,Roger Lemerre,DF,Radhi Jaidi,89
Tunisia,Roger Lemerre,GK,Adel Nefzi,0
Tunisia,Roger Lemerre,FW,Chaouki Ben Saada,11
Tunisia,Roger Lemerre,DF,David Jemmali,2
Tunisia,Roger Lemerre,DF,Anis Ayari,24
Tunisia,Roger Lemerre,MF,Hamed Namouchi,14
Tunisia,Roger Lemerre,DF,Karim Saidi,15
Tunisia,Roger Lemerre,GK,Hamdi Kasraoui,6
Tunisia,Roger Lemerre,MF,Sofiane Melliti,14
Ukraine,Oleg Blokhin,GK,Oleksandr Shovkovskiy,68
Ukraine,Oleg Blokhin,DF,Andriy Nesmachniy,49
Ukraine,Oleg Blokhin,DF,Oleksandr Yatsenko,1
Ukraine,Oleg Blokhin,MF,Anatoliy Tymoshchuk,55
Ukraine,Oleg Blokhin,DF,Volodymyr Yezerskiy,24
Ukraine,Oleg Blokhin,DF,Andriy Rusol,23
Ukraine,Oleg Blokhin,FW,Andriy Shevchenko,64
Ukraine,Oleg Blokhin,MF,Oleh Shelayev,19
Ukraine,Oleg Blokhin,MF,Oleh Husyev,25
Ukraine,Oleg Blokhin,FW,Andriy Voronin,32
Ukraine,Oleg Blokhin,FW,Serhiy Rebrov,70
Ukraine,Oleg Blokhin,GK,Andriy Pyatov,1
Ukraine,Oleg Blokhin,DF,Dmytro Chygrynskiy,0
Ukraine,Oleg Blokhin,MF,Andriy Husin,64
Ukraine,Oleg Blokhin,FW,Artem Milevskiy,0
Ukraine,Oleg Blokhin,FW,Andriy Vorobey,53
Ukraine,Oleg Blokhin,DF,Vladyslav Vashchuk,58
Ukraine,Oleg Blokhin,MF,Serhiy Nazarenko,15
Ukraine,Oleg Blokhin,MF,Maksym Kalynychenko,21
Ukraine,Oleg Blokhin,FW,Oleksiy Byelik,15
Ukraine,Oleg Blokhin,MF,Ruslan Rotan,19
Ukraine,Oleg Blokhin,DF,Vyacheslav Sviderskyi,6
Ukraine,Oleg Blokhin,GK,Bohdan Shust,2
