Country,Coach,player_pos,player_name,player_cap
New Zealand,Ricki Herbert,FW,Shane Smeltz,30
New Zealand,Ricki Herbert,FW,Chris Killen,31
New Zealand,Ricki Herbert,MF,Leo Bertos,34
New Zealand,Ricki Herbert,GK,Glen Moss,15
New Zealand,Ricki Herbert,MF,Andy Barron,11
New Zealand,Ricki Herbert,FW,Rory Fallon,7
New Zealand,Ricki Herbert,MF,Michael McGlinchey,5
New Zealand,Ricki Herbert,MF,Aaron Clapham,0
New Zealand,Ricki Herbert,MF,David Mulligan,25
New Zealand,Ricki Herbert,DF,Andrew Boyens,15
New Zealand,Ricki Herbert,DF,Tommy Smith,4
New Zealand,Ricki Herbert,FW,Chris Wood,9
New Zealand,Ricki Herbert,MF,Jeremy Christie,22
New Zealand,Ricki Herbert,MF,Jeremy Brockie,18
New Zealand,Ricki Herbert,GK,James Bannatyne,3
Paraguay,Gerardo Martino,GK,Justo Villar,71
Paraguay,Gerardo Martino,DF,Dario Veron,27
Paraguay,Gerardo Martino,DF,Claudio Morel,25
Paraguay,Gerardo Martino,DF,Denis Caniza,95
Paraguay,Gerardo Martino,DF,Julio Cesar Caceres,59
Paraguay,Gerardo Martino,DF,Carlos Bonet,60
Paraguay,Gerardo Martino,FW,Oscar Cardozo,29
Paraguay,Gerardo Martino,MF,Edgar Barreto,47
Paraguay,Gerardo Martino,FW,Roque Santa Cruz,66
Paraguay,Gerardo Martino,FW,Edgar Benitez,12
Paraguay,Gerardo Martino,MF,Jonathan Santana,21
Paraguay,Gerardo Martino,GK,Diego Barreto,2
Paraguay,Gerardo Martino,MF,Enrique Vera,25
Paraguay,Gerardo Martino,DF,Paulo da Silva,67
Paraguay,Gerardo Martino,MF,Victor Caceres,25
Paraguay,Gerardo Martino,MF,Cristian Riveros,45
Paraguay,Gerardo Martino,DF,Aureliano Torres,25
Paraguay,Gerardo Martino,FW,Nelson Valdez,38
Paraguay,Gerardo Martino,FW,Lucas Barrios,3
Paraguay,Gerardo Martino,MF,Nestor Ortigoza,3
Paraguay,Gerardo Martino,DF,Antolin Alcaraz,5
Paraguay,Gerardo Martino,GK,Aldo Bobadilla,18
Paraguay,Gerardo Martino,FW,Rodolfo Gamarra,2
Slovakia,Vladimir Weiss,GK,Jan Mucha,15
Slovakia,Vladimir Weiss,DF,Peter Pekarik,21
Slovakia,Vladimir Weiss,DF,Martin Skrtel,39
Slovakia,Vladimir Weiss,DF,Marek Cech,40
Slovakia,Vladimir Weiss,DF,Radoslav Zabavnik,44
Slovakia,Vladimir Weiss,MF,Zdeno Strba,21
Slovakia,Vladimir Weiss,MF,Vladimir Weiss,9
Slovakia,Vladimir Weiss,MF,Jan Kozak,24
Slovakia,Vladimir Weiss,MF,Stanislav Sestak,33
Slovakia,Vladimir Weiss,MF,Marek Sapara,25
Slovakia,Vladimir Weiss,FW,Robert Vittek,70
Slovakia,Vladimir Weiss,GK,Dusan Pernis,3
Slovakia,Vladimir Weiss,FW,Filip Holosko,38
Slovakia,Vladimir Weiss,FW,Martin Jakubko,24
Slovakia,Vladimir Weiss,MF,Miroslav Stoch,12
Slovakia,Vladimir Weiss,DF,Jan Durica,39
Slovakia,Vladimir Weiss,MF,Marek Hamsik,32
Slovakia,Vladimir Weiss,FW,Erik Jendrisek,15
Slovakia,Vladimir Weiss,MF,Juraj Kucka,6
Slovakia,Vladimir Weiss,MF,Kamil Kopunek,9
Slovakia,Vladimir Weiss,DF,Kornel Salata,4
Slovakia,Vladimir Weiss,DF,Martin Petras,38
Slovakia,Vladimir Weiss,GK,Dusan Kuciak,3
Brazil,Dunga,GK,Julio Cesar,48
Brazil,Dunga,DF,Maicon,58
Brazil,Dunga,DF,Lucio,91
Brazil,Dunga,DF,Juan,74
Brazil,Dunga,MF,Felipe Melo,18
Brazil,Dunga,DF,Michel Bastos,5
Brazil,Dunga,MF,Elano,43
Brazil,Dunga,MF,Gilberto Silva,88
Brazil,Dunga,FW,Luis Fabiano,38
Brazil,Dunga,MF,Kaka,78
Brazil,Dunga,FW,Robinho,75
Brazil,Dunga,GK,Heurelho Gomes,11
Brazil,Dunga,DF,Dani Alves,35
Brazil,Dunga,DF,Luisao,42
Brazil,Dunga,DF,Thiago Silva,7
Brazil,Dunga,DF,Gilberto,33
Brazil,Dunga,MF,Josue,27
Brazil,Dunga,MF,Ramires,12
Brazil,Dunga,MF,Julio Baptista,46
Brazil,Dunga,MF,Kleberson,31
Brazil,Dunga,FW,Nilmar,17
Brazil,Dunga,GK,Doni,10
Brazil,Dunga,FW,Grafite,3
Ivory Coast,Sven-Goran Eriksson,GK,Boubacar Barry,45
Ivory Coast,Sven-Goran Eriksson,DF,Benjamin Angoua,7
Ivory Coast,Sven-Goran Eriksson,DF,Arthur Boka,54
Ivory Coast,Sven-Goran Eriksson,DF,Kolo Toure,76
Ivory Coast,Sven-Goran Eriksson,MF,Didier Zokora,80
Ivory Coast,Sven-Goran Eriksson,DF,Steve Gohouri,11
Ivory Coast,Sven-Goran Eriksson,FW,Seydou Doumbia,5
Ivory Coast,Sven-Goran Eriksson,FW,Salomon Kalou,28
Ivory Coast,Sven-Goran Eriksson,MF,Cheick Tiote,8
Ivory Coast,Sven-Goran Eriksson,FW,Gervinho,15
Ivory Coast,Sven-Goran Eriksson,FW,Didier Drogba,68
Ivory Coast,Sven-Goran Eriksson,MF,Jean-Jacques Gosso,6
Ivory Coast,Sven-Goran Eriksson,MF,Romaric,38
Ivory Coast,Sven-Goran Eriksson,MF,Emmanuel Kone,12
Ivory Coast,Sven-Goran Eriksson,FW,Aruna Dindane,54
Ivory Coast,Sven-Goran Eriksson,GK,Aristide Zogbo,6
Ivory Coast,Sven-Goran Eriksson,DF,Siaka Tiene,55
Ivory Coast,Sven-Goran Eriksson,MF,Kader Keita,55
Ivory Coast,Sven-Goran Eriksson,MF,Yaya Toure,47
Ivory Coast,Sven-Goran Eriksson,DF,Guy Demel,26
Ivory Coast,Sven-Goran Eriksson,DF,Emmanuel Eboue,52
Ivory Coast,Sven-Goran Eriksson,DF,Sol Bamba,16
Ivory Coast,Sven-Goran Eriksson,GK,Daniel Yeboah,4
North Korea,Kim Jong-hun,GK,Ri Myong-guk,28
North Korea,Kim Jong-hun,DF,Cha Jong-hyok,31
North Korea,Kim Jong-hun,DF,Ri Jun-il,26
North Korea,Kim Jong-hun,MF,Pak Nam-chol,35
North Korea,Kim Jong-hun,DF,Ri Kwang-chon,41
North Korea,Kim Jong-hun,MF,Kim Kum-il,11
North Korea,Kim Jong-hun,FW,An Chol-hyok,16
North Korea,Kim Jong-hun,DF,Ji Yun-nam,23
North Korea,Kim Jong-hun,FW,Jong Tae-se,20
North Korea,Kim Jong-hun,FW,Hong Yong-jo,40
North Korea,Kim Jong-hun,MF,Mun In-guk,42
North Korea,Kim Jong-hun,FW,Choe Kum-chol,16
North Korea,Kim Jong-hun,DF,Pak Chol-jin,34
North Korea,Kim Jong-hun,DF,Pak Nam-Chol,12
North Korea,Kim Jong-hun,MF,Kim Yong-jun,52
North Korea,Kim Jong-hun,DF,Nam Song-chol,41
North Korea,Kim Jong-hun,MF,An Yong-hak,24
North Korea,Kim Jong-hun,GK,Kim Myong-gil,10
North Korea,Kim Jong-hun,MF,Ri Chol-myong,10
North Korea,Kim Jong-hun,GK,Kim Myong-won,9
North Korea,Kim Jong-hun,DF,Ri Kwang-hyok,15
North Korea,Kim Jong-hun,MF,Kim Kyong-il,7
North Korea,Kim Jong-hun,MF,Pak Sung-hyok,3
Portugal,Carlos Queiroz,GK,Eduardo,15
Portugal,Carlos Queiroz,DF,Bruno Alves,31
Portugal,Carlos Queiroz,DF,Paulo Ferreira,61
Portugal,Carlos Queiroz,DF,Rolando,8
Portugal,Carlos Queiroz,MF,Duda,16
Portugal,Carlos Queiroz,DF,Ricardo Carvalho,63
Portugal,Carlos Queiroz,FW,Cristiano Ronaldo,72
Portugal,Carlos Queiroz,MF,Pedro Mendes,8
Portugal,Carlos Queiroz,FW,Liedson,10
Portugal,Carlos Queiroz,MF,Danny,11
Portugal,Carlos Queiroz,MF,Simao,81
Portugal,Carlos Queiroz,GK,Beto,1
Portugal,Carlos Queiroz,DF,Miguel,57
Portugal,Carlos Queiroz,MF,Miguel Veloso,12
Portugal,Carlos Queiroz,DF,Pepe,25
Portugal,Carlos Queiroz,MF,Raul Meireles,34
Portugal,Carlos Queiroz,MF,Ruben Amorim,0
Portugal,Carlos Queiroz,FW,Hugo Almeida,26
Portugal,Carlos Queiroz,MF,Tiago,51
Portugal,Carlos Queiroz,MF,Deco,74
Portugal,Carlos Queiroz,DF,Ricardo Costa,8
Portugal,Carlos Queiroz,GK,Daniel Fernandes,2
Portugal,Carlos Queiroz,DF,Fabio Coentrao,4
Chile,Marcelo Bielsa,GK,Claudio Bravo,41
Chile,Marcelo Bielsa,DF,Ismael Fuentes,25
Chile,Marcelo Bielsa,DF,Waldo Ponce,23
Chile,Marcelo Bielsa,MF,Mauricio Isla,10
Chile,Marcelo Bielsa,DF,Pablo Contreras,49
Chile,Marcelo Bielsa,MF,Carlos Carmona,18
Chile,Marcelo Bielsa,FW,Alexis Sanchez,26
Chile,Marcelo Bielsa,DF,Arturo Vidal,21
Chile,Marcelo Bielsa,FW,Humberto Suazo,41
Chile,Marcelo Bielsa,MF,Jorge Valdivia,36
Chile,Marcelo Bielsa,FW,Mark Gonzalez,38
Chile,Marcelo Bielsa,GK,Miguel Pinto,13
Chile,Marcelo Bielsa,MF,Marco Estrada,20
Chile,Marcelo Bielsa,MF,Matias Fernandez,35
Chile,Marcelo Bielsa,FW,Jean Beausejour,23
Chile,Marcelo Bielsa,FW,Fabian Orellana,13
Chile,Marcelo Bielsa,DF,Gary Medel,23
Chile,Marcelo Bielsa,DF,Gonzalo Jara,31
Chile,Marcelo Bielsa,MF,Gonzalo Fierro,16
Chile,Marcelo Bielsa,MF,Rodrigo Millar,19
Chile,Marcelo Bielsa,MF,Rodrigo Tello,32
Chile,Marcelo Bielsa,FW,Esteban Paredes,12
Chile,Marcelo Bielsa,GK,Luis Marin,2
Honduras,Reinaldo Rueda,GK,Ricardo Canales,2
Honduras,Reinaldo Rueda,DF,Osman Chavez,26
Honduras,Reinaldo Rueda,DF,Maynor Figueroa,66
Honduras,Reinaldo Rueda,DF,Johnny Palacios,4
Honduras,Reinaldo Rueda,DF,Victor Bernardez,40
Honduras,Reinaldo Rueda,MF,Hendry Thomas,39
Honduras,Reinaldo Rueda,MF,Ramon Nunez,16
Honduras,Reinaldo Rueda,MF,Wilson Palacios,69
Honduras,Reinaldo Rueda,FW,Carlos Pavon,98
Honduras,Reinaldo Rueda,FW,Jerry Palacios,11
Honduras,Reinaldo Rueda,FW,David Suazo,50
Honduras,Reinaldo Rueda,FW,Georgie Welcome,11
Honduras,Reinaldo Rueda,FW,Roger Espinoza,10
Honduras,Reinaldo Rueda,DF,Boniek Garcia,42
Honduras,Reinaldo Rueda,FW,Walter Martinez,34
Honduras,Reinaldo Rueda,DF,Mauricio Sabillon,25
Honduras,Reinaldo Rueda,MF,Edgar Alvarez,46
Honduras,Reinaldo Rueda,GK,Noel Valladares,71
Honduras,Reinaldo Rueda,MF,Danilo Turcios,82
Honduras,Reinaldo Rueda,MF,Amado Guevara,133
Honduras,Reinaldo Rueda,DF,Emilio Izaguirre,39
Honduras,Reinaldo Rueda,GK,Donis Escober,11
Honduras,Reinaldo Rueda,DF,Sergio Mendoza,46
Spain,Vicente del Bosque,GK,Iker Casillas,104
Spain,Vicente del Bosque,DF,Raul Albiol,23
Spain,Vicente del Bosque,DF,Gerard Pique,16
Spain,Vicente del Bosque,DF,Carlos Marchena,59
Spain,Vicente del Bosque,DF,Carles Puyol,83
Spain,Vicente del Bosque,MF,Andres Iniesta,43
Spain,Vicente del Bosque,FW,David Villa,58
Spain,Vicente del Bosque,MF,Xavi,87
Spain,Vicente del Bosque,FW,Fernando Torres,73
Spain,Vicente del Bosque,MF,Cesc Fabregas,49
Spain,Vicente del Bosque,DF,Joan Capdevila,46
Spain,Vicente del Bosque,GK,Victor Valdes,1
Spain,Vicente del Bosque,MF,Juan Mata,8
Spain,Vicente del Bosque,MF,Xabi Alonso,69
Spain,Vicente del Bosque,DF,Sergio Ramos,60
Spain,Vicente del Bosque,MF,Sergio Busquets,13
Spain,Vicente del Bosque,DF,Alvaro Arbeloa,15
Spain,Vicente del Bosque,FW,Pedro,3
Spain,Vicente del Bosque,FW,Fernando Llorente,7
Spain,Vicente del Bosque,MF,Javi Martinez,2
Spain,Vicente del Bosque,MF,David Silva,36
Spain,Vicente del Bosque,MF,Jesus Navas,6
Spain,Vicente del Bosque,GK,Pepe Reina,20
Switzerland,Ottmar Hitzfeld,GK,Diego Benaglio,27
Switzerland,Ottmar Hitzfeld,DF,Stephan Lichtsteiner,28
Switzerland,Ottmar Hitzfeld,DF,Ludovic Magnin,62
Switzerland,Ottmar Hitzfeld,DF,Philippe Senderos,40
Switzerland,Ottmar Hitzfeld,DF,Steve von Bergen,11
Switzerland,Ottmar Hitzfeld,MF,Benjamin Huggel,38
Switzerland,Ottmar Hitzfeld,MF,Tranquillo Barnetta,52
Switzerland,Ottmar Hitzfeld,MF,Gokhan Inler,36
Switzerland,Ottmar Hitzfeld,FW,Alexander Frei,75
Switzerland,Ottmar Hitzfeld,FW,Blaise Nkufo,31
Switzerland,Ottmar Hitzfeld,MF,Valon Behrami,27
Switzerland,Ottmar Hitzfeld,GK,Marco Wolfli,5
Switzerland,Ottmar Hitzfeld,DF,Stephane Grichting,35
Switzerland,Ottmar Hitzfeld,MF,Marco Padalino,8
Switzerland,Ottmar Hitzfeld,MF,Hakan Yakin,81
Switzerland,Ottmar Hitzfeld,MF,Gelson Fernandes,24
Switzerland,Ottmar Hitzfeld,DF,Reto Ziegler,12
Switzerland,Ottmar Hitzfeld,FW,Albert Bunjaku,3
Switzerland,Ottmar Hitzfeld,FW,Eren Derdiyok,21
Switzerland,Ottmar Hitzfeld,MF,Pirmin Schwegler,4
Switzerland,Ottmar Hitzfeld,GK,Johnny Leoni,0
Switzerland,Ottmar Hitzfeld,DF,Mario Eggimann,8
Switzerland,Ottmar Hitzfeld,MF,Xherdan Shaqiri,3
