Country,Coach,player_pos,player_name,player_cap
Argentina,Alejandro Sabella,MF,Ricky Alvarez,7
Argentina,Alejandro Sabella,FW,Sergio Aguero,51
Argentina,Alejandro Sabella,GK,Mariano Andujar,10
Argentina,Alejandro Sabella,FW,Ezequiel Lavezzi,31
Argentina,Alejandro Sabella,DF,Jose Maria Basanta,10
Bosnia and Herzegovina,Safet Susic,GK,Asmir Begovic,30
Bosnia and Herzegovina,Safet Susic,DF,Avdija Vrsajevic,13
Bosnia and Herzegovina,Safet Susic,DF,Ermin Bicakcic,7
Bosnia and Herzegovina,Safet Susic,DF,Emir Spahic,74
Bosnia and Herzegovina,Safet Susic,DF,Sead Kolasinac,4
Bosnia and Herzegovina,Safet Susic,DF,Ognjen Vranjes,13
Bosnia and Herzegovina,Safet Susic,DF,Muhamed Besic,9
Bosnia and Herzegovina,Safet Susic,MF,Miralem Pjanic,48
Bosnia and Herzegovina,Safet Susic,FW,Vedad Ibisevic,55
Bosnia and Herzegovina,Safet Susic,MF,Zvjezdan Misimovic,81
Bosnia and Herzegovina,Safet Susic,FW,Edin Dzeko,62
Bosnia and Herzegovina,Safet Susic,GK,Jasmin Fejzic,0
Bosnia and Herzegovina,Safet Susic,DF,Mensur Mujdza,24
Bosnia and Herzegovina,Safet Susic,MF,Tino-Sven Susic,2
Bosnia and Herzegovina,Safet Susic,DF,Toni Sunjic,8
Bosnia and Herzegovina,Safet Susic,MF,Senad Lulic,33
Bosnia and Herzegovina,Safet Susic,MF,Senijad Ibricic,42
Bosnia and Herzegovina,Safet Susic,MF,Haris Medunjanin,35
Bosnia and Herzegovina,Safet Susic,FW,Edin Visca,10
Bosnia and Herzegovina,Safet Susic,MF,Izet Hajrovic,7
Bosnia and Herzegovina,Safet Susic,MF,Anel Hadzic,2
Bosnia and Herzegovina,Safet Susic,GK,Asmir Avdukic,3
Bosnia and Herzegovina,Safet Susic,MF,Sejad Salihovic,42
Iran,Carlos Queiroz,GK,Rahman Ahmadi,10
Iran,Carlos Queiroz,MF,Khosro Heydari,49
Iran,Carlos Queiroz,MF,Ehsan Hajsafi,62
Iran,Carlos Queiroz,DF,Jalal Hosseini,85
Iran,Carlos Queiroz,DF,Amir Hossein Sadeghi,17
Iran,Carlos Queiroz,MF,Javad Nekounam,140
Iran,Carlos Queiroz,MF,Masoud Shojaei,50
Iran,Carlos Queiroz,MF,Reza Haghighi,8
Iran,Carlos Queiroz,FW,Alireza Jahanbakhsh,7
Iran,Carlos Queiroz,FW,Karim Ansarifard,42
Iran,Carlos Queiroz,MF,Ghasem Haddadifar,17
Iran,Carlos Queiroz,GK,Alireza Haghighi,6
Iran,Carlos Queiroz,DF,Hossein Mahini,22
Iran,Carlos Queiroz,MF,Andranik Teymourian,79
Iran,Carlos Queiroz,DF,Pejman Montazeri,22
Iran,Carlos Queiroz,FW,Reza Ghoochannejhad,14
Iran,Carlos Queiroz,DF,Ahmad Alenemeh,9
Iran,Carlos Queiroz,MF,Bakhtiar Rahmani,4
Iran,Carlos Queiroz,DF,Hashem Beikzadeh,17
Iran,Carlos Queiroz,DF,Steven Beitashour,6
Iran,Carlos Queiroz,MF,Ashkan Dejagah,14
Iran,Carlos Queiroz,GK,Daniel Davari,4
Iran,Carlos Queiroz,DF,Mehrdad Pouladi,20
Nigeria,Stephen Keshi,GK,Vincent Enyeama,91
Nigeria,Stephen Keshi,DF,Joseph Yobo,97
Nigeria,Stephen Keshi,MF,Ejike Uzoenyi,21
Nigeria,Stephen Keshi,MF,Reuben Gabriel,11
Nigeria,Stephen Keshi,DF,Efe Ambrose,37
Nigeria,Stephen Keshi,DF,Azubuike Egwuekwe,31
Nigeria,Stephen Keshi,FW,Ahmed Musa,35
Nigeria,Stephen Keshi,FW,Peter Odemwingie,61
Nigeria,Stephen Keshi,FW,Emmanuel Emenike,23
Nigeria,Stephen Keshi,MF,John Obi Mikel,59
Nigeria,Stephen Keshi,MF,Victor Moses,22
Nigeria,Stephen Keshi,DF,Kunle Odunlami,11
Nigeria,Stephen Keshi,DF,Juwon Oshaniwa,10
Nigeria,Stephen Keshi,DF,Godfrey Oboabona,35
Nigeria,Stephen Keshi,MF,Ramon Azeez,2
Nigeria,Stephen Keshi,GK,Austin Ejide,31
Nigeria,Stephen Keshi,MF,Ogenyi Onazi,21
Nigeria,Stephen Keshi,MF,Michael Babatunde,5
Nigeria,Stephen Keshi,FW,Uche Nwofor,6
Nigeria,Stephen Keshi,FW,Michael Uchebo,4
Nigeria,Stephen Keshi,GK,Chigozie Agbim,11
Nigeria,Stephen Keshi,DF,Kenneth Omeruo,17
Nigeria,Stephen Keshi,FW,Shola Ameobi,7
Germany,Joachim Low,GK,Manuel Neuer,45
Germany,Joachim Low,DF,Kevin Grosskreutz,5
Germany,Joachim Low,DF,Matthias Ginter,2
Germany,Joachim Low,DF,Benedikt Howedes,21
Germany,Joachim Low,DF,Mats Hummels,30
Germany,Joachim Low,MF,Sami Khedira,46
Germany,Joachim Low,MF,Bastian Schweinsteiger,102
Germany,Joachim Low,MF,Mesut Ozil,55
Germany,Joachim Low,FW,Andre Schurrle,33
Germany,Joachim Low,FW,Lukas Podolski,114
Germany,Joachim Low,FW,Miroslav Klose,132
Germany,Joachim Low,GK,Ron-Robert Zieler,3
Germany,Joachim Low,FW,Thomas Muller,49
Germany,Joachim Low,MF,Julian Draxler,11
Germany,Joachim Low,DF,Erik Durm,1
Germany,Joachim Low,DF,Philipp Lahm,106
Germany,Joachim Low,DF,Per Mertesacker,98
Germany,Joachim Low,MF,Toni Kroos,44
Germany,Joachim Low,MF,Mario Gotze,29
Germany,Joachim Low,DF,Jerome Boateng,39
Germany,Joachim Low,DF,Shkodran Mustafi,1
Germany,Joachim Low,GK,Roman Weidenfeller,3
Germany,Joachim Low,MF,Christoph Kramer,2
Ghana,James Kwesi Appiah,GK,Stephen Adams,7
Ghana,James Kwesi Appiah,DF,Samuel Inkoom,46
Ghana,James Kwesi Appiah,FW,Asamoah Gyan,79
Ghana,James Kwesi Appiah,DF,Daniel Opare,16
Ghana,James Kwesi Appiah,MF,Michael Essien,57
Ghana,James Kwesi Appiah,MF,Afriyie Acquah,5
Ghana,James Kwesi Appiah,MF,Christian Atsu,23
Ghana,James Kwesi Appiah,MF,Emmanuel Agyemang-Badu,49
Ghana,James Kwesi Appiah,FW,Kevin-Prince Boateng,13
Ghana,James Kwesi Appiah,MF,Andre Ayew,49
Ghana,James Kwesi Appiah,MF,Sulley Muntari,82
Ghana,James Kwesi Appiah,GK,Adam Kwarasey,21
Ghana,James Kwesi Appiah,FW,Jordan Ayew,13
Ghana,James Kwesi Appiah,MF,Albert Adomah,15
Ghana,James Kwesi Appiah,DF,Rashid Sumaila,6
Ghana,James Kwesi Appiah,GK,Fatau Dauda,18
Ghana,James Kwesi Appiah,MF,Mohammed Rabiu,17
Ghana,James Kwesi Appiah,FW,Majeed Waris,13
Ghana,James Kwesi Appiah,DF,Jonathan Mensah,27
Ghana,James Kwesi Appiah,MF,Kwadwo Asamoah,62
Ghana,James Kwesi Appiah,DF,John Boye,30
Ghana,James Kwesi Appiah,MF,Wakaso Mubarak,17
Ghana,James Kwesi Appiah,DF,Harrison Afful,41
Portugal,Paulo Bento,GK,Eduardo,34
Portugal,Paulo Bento,DF,Bruno Alves,72
Portugal,Paulo Bento,DF,Pepe,58
Portugal,Paulo Bento,MF,Miguel Veloso,49
Portugal,Paulo Bento,DF,Fabio Coentrao,45
Portugal,Paulo Bento,MF,William Carvalho,4
Portugal,Paulo Bento,FW,Cristiano Ronaldo,111
Portugal,Paulo Bento,MF,Joao Moutinho,68
Portugal,Paulo Bento,FW,Hugo Almeida,55
Portugal,Paulo Bento,MF,Vieirinha,9
Portugal,Paulo Bento,FW,Eder,8
Portugal,Paulo Bento,GK,Rui Patricio,30
Portugal,Paulo Bento,DF,Ricardo Costa,19
Portugal,Paulo Bento,DF,Luis Neto,9
Portugal,Paulo Bento,MF,Rafa Silva,3
Portugal,Paulo Bento,MF,Raul Meireles,74
Portugal,Paulo Bento,MF,Nani,75
Portugal,Paulo Bento,MF,Silvestre Varela,24
Portugal,Paulo Bento,DF,Andre Almeida,5
Portugal,Paulo Bento,MF,Ruben Amorim,13
Portugal,Paulo Bento,DF,Joao Pereira,36
Portugal,Paulo Bento,GK,Beto,7
Portugal,Paulo Bento,FW,Helder Postiga,69
United States,Jurgen Klinsmann,GK,Tim Howard,100
United States,Jurgen Klinsmann,DF,DeAndre Yedlin,4
United States,Jurgen Klinsmann,DF,Omar Gonzalez,20
United States,Jurgen Klinsmann,MF,Michael Bradley,86
United States,Jurgen Klinsmann,DF,Matt Besler,17
United States,Jurgen Klinsmann,DF,John Brooks,4
United States,Jurgen Klinsmann,DF,DaMarcus Beasley,116
United States,Jurgen Klinsmann,FW,Clint Dempsey,105
United States,Jurgen Klinsmann,FW,Aron Johannsson,8
United States,Jurgen Klinsmann,MF,Mix Diskerud,20
United States,Jurgen Klinsmann,MF,Alejandro Bedoya,28
United States,Jurgen Klinsmann,GK,Brad Guzan,25
United States,Jurgen Klinsmann,MF,Jermaine Jones,42
United States,Jurgen Klinsmann,MF,Brad Davis,16
United States,Jurgen Klinsmann,MF,Kyle Beckerman,37
United States,Jurgen Klinsmann,MF,Julian Green,2
United States,Jurgen Klinsmann,FW,Jozy Altidore,70
United States,Jurgen Klinsmann,FW,Chris Wondolowski,21
United States,Jurgen Klinsmann,MF,Graham Zusi,23
United States,Jurgen Klinsmann,DF,Geoff Cameron,27
United States,Jurgen Klinsmann,DF,Timothy Chandler,13
United States,Jurgen Klinsmann,GK,Nick Rimando,14
United States,Jurgen Klinsmann,DF,Fabian Johnson,22
Algeria,Vahid Halilhodzic,GK,Cedric Si Mohamed,1
Algeria,Vahid Halilhodzic,DF,Madjid Bougherra,62
Algeria,Vahid Halilhodzic,DF,Faouzi Ghoulam,6
Algeria,Vahid Halilhodzic,DF,Essaid Belkalem,13
Algeria,Vahid Halilhodzic,DF,Rafik Halliche,29
Algeria,Vahid Halilhodzic,DF,Djamel Mesbah,26
Algeria,Vahid Halilhodzic,MF,Hassan Yebda,25
Algeria,Vahid Halilhodzic,MF,Medhi Lacen,30
Algeria,Vahid Halilhodzic,FW,Nabil Ghilas,5
Algeria,Vahid Halilhodzic,MF,Sofiane Feghouli,19
Algeria,Vahid Halilhodzic,MF,Yacine Brahimi,6
Algeria,Vahid Halilhodzic,DF,Carl Medjani,26
Algeria,Vahid Halilhodzic,FW,Islam Slimani,20
Algeria,Vahid Halilhodzic,MF,Nabil Bentaleb,3
Algeria,Vahid Halilhodzic,FW,El Arbi Hillel Soudani,22
Algeria,Vahid Halilhodzic,GK,Mohamed Zemmamouche,7
Algeria,Vahid Halilhodzic,DF,Liassine Cadamuro-Bentaiba,7
Algeria,Vahid Halilhodzic,MF,Abdelmoumene Djabou,8
Algeria,Vahid Halilhodzic,MF,Saphir Taider,11
Algeria,Vahid Halilhodzic,DF,Aissa Mandi,2
Algeria,Vahid Halilhodzic,MF,Riyad Mahrez,2
Algeria,Vahid Halilhodzic,MF,Mehdi Mostefa,23
Algeria,Vahid Halilhodzic,GK,Rais M'Bolhi,28
Belgium,Marc Wilmots,GK,Thibaut Courtois,17
Belgium,Marc Wilmots,DF,Toby Alderweireld,34
Belgium,Marc Wilmots,DF,Thomas Vermaelen,47
Belgium,Marc Wilmots,DF,Vincent Kompany,59
Belgium,Marc Wilmots,DF,Jan Vertonghen,56
Belgium,Marc Wilmots,MF,Axel Witsel,48
Belgium,Marc Wilmots,MF,Kevin De Bruyne,21
Belgium,Marc Wilmots,MF,Marouane Fellaini,50
Belgium,Marc Wilmots,FW,Romelu Lukaku,29
Belgium,Marc Wilmots,MF,Eden Hazard,45
Belgium,Marc Wilmots,MF,Kevin Mirallas,44
Belgium,Marc Wilmots,GK,Simon Mignolet,14
Belgium,Marc Wilmots,GK,Sammy Bossut,0
Belgium,Marc Wilmots,FW,Dries Mertens,25
Belgium,Marc Wilmots,DF,Daniel Van Buyten,79
Belgium,Marc Wilmots,MF,Steven Defour,43
Belgium,Marc Wilmots,FW,Divock Origi,2
Belgium,Marc Wilmots,DF,Nicolas Lombaerts,25
Belgium,Marc Wilmots,MF,Moussa Dembele,57
Belgium,Marc Wilmots,MF,Adnan Januzaj,1
Belgium,Marc Wilmots,DF,Anthony Vanden Borre,25
Belgium,Marc Wilmots,MF,Nacer Chadli,20
Belgium,Marc Wilmots,DF,Laurent Ciman,8
Russia,Fabio Capello,GK,Igor Akinfeev,68
Russia,Fabio Capello,DF,Aleksei Kozlov,11
Russia,Fabio Capello,DF,Georgi Shchennikov,4
Russia,Fabio Capello,DF,Sergei Ignashevich,96
Russia,Fabio Capello,DF,Andrei Semyonov,1
Russia,Fabio Capello,FW,Maksim Kanunnikov,2
Russia,Fabio Capello,MF,Igor Denisov,43
Russia,Fabio Capello,MF,Denis Glushakov,26
Russia,Fabio Capello,FW,Aleksandr Kokorin,21
Russia,Fabio Capello,MF,Alan Dzagoev,32
Russia,Fabio Capello,FW,Aleksandr Kerzhakov,80
Russia,Fabio Capello,GK,Yuri Lodygin,3
Russia,Fabio Capello,DF,Vladimir Granat,5
Russia,Fabio Capello,DF,Vasili Berezutski,78
Russia,Fabio Capello,MF,Pavel Mogilevets,1
Russia,Fabio Capello,GK,Sergey Ryzhikov,1
Russia,Fabio Capello,MF,Oleg Shatov,7
Russia,Fabio Capello,DF,Yuri Zhirkov,60
Russia,Fabio Capello,FW,Aleksandr Samedov,17
Russia,Fabio Capello,MF,Viktor Fayzulin,19
Russia,Fabio Capello,FW,Aleksei Ionov,5
Russia,Fabio Capello,DF,Andrey Yeshchenko,12
Russia,Fabio Capello,DF,Dmitri Kombarov,22
South Korea,Hong Myung-bo,GK,Jung Sung-ryong,61
South Korea,Hong Myung-bo,DF,Kim Chang-soo,9
South Korea,Hong Myung-bo,DF,Yun Suk-young,4
South Korea,Hong Myung-bo,DF,Kwak Tae-hwi,35
South Korea,Hong Myung-bo,DF,Kim Young-gwon,21
South Korea,Hong Myung-bo,DF,Hwang Seok-ho,3
South Korea,Hong Myung-bo,MF,Kim Bo-kyung,28
South Korea,Hong Myung-bo,MF,Ha Dae-sung,13
South Korea,Hong Myung-bo,FW,Son Heung-min,25
South Korea,Hong Myung-bo,FW,Park Chu-young,64
South Korea,Hong Myung-bo,FW,Lee Keun-ho,63
South Korea,Hong Myung-bo,DF,Lee Yong,12
South Korea,Hong Myung-bo,MF,Koo Ja-cheol,37
South Korea,Hong Myung-bo,MF,Han Kook-young,10
South Korea,Hong Myung-bo,MF,Park Jong-woo,10
South Korea,Hong Myung-bo,MF,Ki Sung-yueng,58
South Korea,Hong Myung-bo,MF,Lee Chung-yong,55
South Korea,Hong Myung-bo,FW,Kim Shin-wook,27
South Korea,Hong Myung-bo,FW,Ji Dong-won,28
South Korea,Hong Myung-bo,DF,Hong Jeong-ho,25
South Korea,Hong Myung-bo,GK,Kim Seung-gyu,5
South Korea,Hong Myung-bo,DF,Park Joo-ho,14
South Korea,Hong Myung-bo,GK,Lee Bum-young,0
